u_id,fatals,a_ct,a_ped_f,a_pedal_f,a_roll,a_hr,a_polpur,month,day,day_week,hour,minute,a_dow_type,a_tod_type,state,a_region,a_ru,a_inter,a_intsec,a_roadfc,a_junc,a_relrd,age,permvit,pernotmvit,a_ped,mod_year,a_body,owner,deaths,numoccs,impact1,deformed,ve_forms,ve_total,weather,lgt_cond,driver_factor
9367,1,Single-Vehicle Crash,Pedestrian Fatality Involved Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,9,18,tue,18.0,46.0,Weekday,Nighttime,Maryland,"Delaware, District of Columbia, Kentucky, Maryland, North Carolina, Virginia, West Virginia",Urban,Non-Interstate,Non-Intersection,Principal Arterial – Other,Non-Junction,On Roadway,49,1,1,yes,1998.0,Van-Based Light Trucks,Driver (in this crash) Was Registered Owner,0,1.0,Clockpoint 12,Functional damage,1,1,Clear,Daylight,other
33953,1,Single-Vehicle Crash,Pedestrian Fatality Involved Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,5,24,tue,0.0,2.0,Weekday,Nighttime,Georgia,"Alabama, Florida, Georgia, South Carolina, Tennessee",Urban,Non-Interstate,Non-Intersection,Minor Arterial,Non-Junction,On Roadway,21,1,1,yes,2005.0,Automobiles,Driver (in this crash) Not Registered Owner (other private owner listed),0,1.0,Clockpoint 12,Disabling damage,1,1,Clear,Dark - lighted,speeding_driver_involved
12416,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,7,14,fri,4.0,49.0,Weekday,Nighttime,Arizona,"Arizona, California, Hawaii",Urban,Non-Interstate,Non-Intersection,Minor Collector,Non-Junction,On Roadway,36,1,0,no,2013.0,"Motorcycles, Mopeds, All-Terrain Vehicles; All-Terrain Cycles",Driver (in this crash) Was Registered Owner,1,1.0,Non-Collision,Disabling damage,1,1,Clear,Dark - not lighted,speeding_driver_involved
20548,1,Single-Vehicle Crash,Pedestrian Fatality Involved Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,9,7,thu,6.0,47.0,Weekday,Daytime,Georgia,"Alabama, Florida, Georgia, South Carolina, Tennessee",Urban,Non-Interstate,Non-Intersection,Minor Arterial,Non-Junction,On Roadway,51,1,1,yes,2008.0,Utility Vehicles,Driver (in this crash) Was Registered Owner,0,1.0,Clockpoint 1,Functional damage,1,1,Clear,Dark - not lighted,other
45506,1,Single-Vehicle Crash,Pedestrian Fatality Involved Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,11,12,mon,1.0,18.0,Weekday,Nighttime,Arizona,"Arizona, California, Hawaii",Rural,Interstate,Non-Intersection,Interstate,Non-Junction,On Roadway,48,1,1,yes,2016.0,Automobiles,Driver (in this crash) Was Registered Owner,0,1.0,Clockpoint 12,Disabling damage,1,1,Clear,Dark - not lighted,other
37959,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Police Pursuit Involved Crash,2,15,mon,22.0,56.0,Weekday,Nighttime,Texas,"Louisiana, Mississippi, New Mexico, Oklahoma, Texas",Urban,Non-Interstate,Non-Intersection,Minor Collector,Non-Junction,Off Roadway/Other,35,2,0,no,2005.0,Utility Vehicles,Driver (in this crash) Not Registered Owner (other private owner listed),1,2.0,Clockpoint 12,Disabling damage,1,1,Clear,Dark - lighted,other
53656,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,2,14,sun,3.0,5.0,Weekend,Nighttime,Mississippi,"Louisiana, Mississippi, New Mexico, Oklahoma, Texas",Rural,Non-Interstate,Non-Intersection,Principal Arterial – Other,Non-Junction,Off Roadway/Other,37,2,0,no,2012.0,Automobiles,Driver (in this crash) Was Registered Owner,1,2.0,Clockpoint 12,Disabling damage,1,1,Clear,Dark - not lighted,drunk_driver_involved
31754,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,6,20,tue,10.0,32.0,Weekday,Daytime,Kentucky,"Delaware, District of Columbia, Kentucky, Maryland, North Carolina, Virginia, West Virginia",Urban,Interstate,Non-Intersection,Interstate,Non-Junction,Off Roadway/Other,24,2,0,no,2004.0,Light Conventional Trucks,Driver (in this crash) Not Registered Owner (other private owner listed),1,2.0,,Disabling damage,1,1,Clear,Daylight,other
8235,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,12,16,fri,3.0,6.0,Weekday,Nighttime,Maryland,"Delaware, District of Columbia, Kentucky, Maryland, North Carolina, Virginia, West Virginia",Rural,Non-Interstate,Non-Intersection,Minor Collector,Non-Junction,Off Roadway/Other,31,1,0,no,2004.0,Utility Vehicles,Driver (in this crash) Was Registered Owner,1,1.0,Non-Collision,Disabling damage,1,1,Clear,Dark - not lighted,drunk_driver_involved
9750,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,12,1,sat,7.0,53.0,Weekend,Daytime,North Carolina,"Delaware, District of Columbia, Kentucky, Maryland, North Carolina, Virginia, West Virginia",Urban,Interstate,Non-Intersection,Interstate,Non-Junction,Off Roadway/Other,38,2,0,no,2008.0,Automobiles,Driver (in this crash) Was Registered Owner,1,2.0,Clockpoint 12,Disabling damage,1,1,Cloudy,Daylight,other
52465,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,7,2,sat,14.0,0.0,Weekend,Daytime,Arizona,"Arizona, California, Hawaii",Rural,Non-Interstate,Non-Intersection,Minor Collector,Non-Junction,On Roadway,46,4,0,no,2004.0,Light Conventional Trucks,Driver (in this crash) Was Registered Owner,1,4.0,Non-Collision,No damage,1,1,Clear,Daylight,drunk_driver_involved
55710,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,6,23,fri,20.0,13.0,Weekday,Nighttime,Texas,"Louisiana, Mississippi, New Mexico, Oklahoma, Texas",Urban,Non-Interstate,Non-Intersection,Principal Arterial – Other,Non-Junction,Off Roadway/Other,58,2,0,no,2001.0,Utility Vehicles,Driver (in this crash) Was Registered Owner,1,2.0,Clockpoint 12,Disabling damage,1,1,Clear,Dark - not lighted,other
12495,2,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,Yes - Hit and Run,Other Crash,1,29,fri,16.0,25.0,Weekday,Daytime,California,"Arizona, California, Hawaii",Rural,Non-Interstate,Non-Intersection,Major Collector,Non-Junction,Off Roadway/Other,28,3,0,no,2006.0,Automobiles,Driver (in this crash) Not Registered Owner (other private owner listed),2,3.0,Clockpoint 11,Disabling damage,1,1,Clear,Daylight,other
1570,1,Single-Vehicle Crash,Other Crash,Pedalcyclist Fatality Involved Crash,Other Crash,Yes - Hit and Run,Other Crash,11,21,tue,18.0,15.0,Weekday,Nighttime,California,"Arizona, California, Hawaii",Urban,Non-Interstate,Intersection,Principal Arterial – Other,Junction,On Roadway,19,1,1,no,2003.0,Automobiles,Driver (in this crash) Not Registered Owner (other private owner listed),0,,Clockpoint 12,Functional damage,1,1,Clear,Dark - lighted,speeding_driver_involved
25548,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,3,22,tue,14.0,0.0,Weekday,Daytime,South Dakota,"Colorado, Nevada, North Dakota, South Dakota, Utah, Wyoming",Rural,Non-Interstate,Non-Intersection,Minor Collector,Non-Junction,Off Roadway/Other,23,1,0,no,2001.0,Utility Vehicles,Driver (in this crash) Was Registered Owner,1,1.0,Non-Collision,Disabling damage,1,1,Clear,Daylight,other
9074,1,Single-Vehicle Crash,Pedestrian Fatality Involved Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,8,5,fri,6.0,1.0,Weekday,Daytime,Indiana,"Illinois, Indiana, Michigan, Minnesota, Ohio, Wisconsin",Urban,Non-Interstate,Non-Intersection,Minor Collector,Non-Junction,On Roadway,24,2,1,yes,2014.0,Automobiles,Driver (in this crash) Not Registered Owner (other private owner listed),0,2.0,Clockpoint 12,Disabling damage,1,1,Cloudy,Dark - lighted,other
10199,1,Single-Vehicle Crash,Pedestrian Fatality Involved Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,10,21,sat,21.0,25.0,Weekend,Nighttime,Arkansas,"Arkansas, Iowa, Kansas, Missouri, Nebraska",Urban,Non-Interstate,Non-Intersection,Principal Arterial – Other,Non-Junction,On Roadway,33,2,1,yes,2014.0,Automobiles,Driver (in this crash) Was Registered Owner,0,2.0,Clockpoint 12,Minor damage,1,1,Clear,Dusk,other
13522,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,5,21,sat,0.0,56.0,Weekend,Nighttime,Texas,"Louisiana, Mississippi, New Mexico, Oklahoma, Texas",Urban,Non-Interstate,Non-Intersection,Major Collector,Non-Junction,On Roadway,17,2,0,no,2008.0,Automobiles,Driver (in this crash) Not Registered Owner (other private owner listed),1,2.0,Non-Collision,Disabling damage,1,1,Clear,Dark - lighted,speeding_driver_involved
36350,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,4,16,sat,19.0,12.0,Weekend,Nighttime,New York,"Connecticut, New Jersey, New York, Pennsylvania",Rural,Non-Interstate,Non-Intersection,Minor Collector,Non-Junction,Off Roadway/Other,23,2,0,no,2004.0,Automobiles,Driver (in this crash) Not Registered Owner (other private owner listed),1,2.0,Clockpoint 12,Disabling damage,1,1,Clear,Dawn,speeding_driver_involved
55974,1,Single-Vehicle Crash,Pedestrian Fatality Involved Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,9,30,sun,15.0,57.0,Weekend,Daytime,Washington,"Alaska, Idaho, Montana, Oregon, Washington",Urban,Non-Interstate,Intersection,Minor Collector,Junction,On Roadway,28,1,1,yes,2010.0,Automobiles,Driver (in this crash) Not Registered Owner (other private owner listed),0,1.0,Clockpoint 12,,1,1,Cloudy,Daylight,other
34844,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,7,17,sun,2.0,30.0,Weekend,Nighttime,Florida,"Alabama, Florida, Georgia, South Carolina, Tennessee",Urban,Non-Interstate,Non-Intersection,Major Collector,Non-Junction,Off Roadway/Other,18,1,0,no,2007.0,Automobiles,Driver (in this crash) Not Registered Owner (other private owner listed),1,1.0,Clockpoint 9,Disabling damage,1,1,Clear,Dark - lighted,speeding_driver_involved
37622,1,Single-Vehicle Crash,Pedestrian Fatality Involved Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,11,24,sat,0.0,14.0,Weekend,Nighttime,Louisiana,"Louisiana, Mississippi, New Mexico, Oklahoma, Texas",Rural,Interstate,Non-Intersection,Interstate,Non-Junction,On Roadway,44,2,1,yes,2005.0,Medium/Heavy Trucks,Driver (in this crash) Not Registered Owner (other private owner listed),0,2.0,Clockpoint 1,Minor damage,1,1,"Fog, smog, smoke",Dark - not lighted,other
50305,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,4,2,mon,22.0,29.0,Weekday,Nighttime,Illinois,"Illinois, Indiana, Michigan, Minnesota, Ohio, Wisconsin",Rural,Non-Interstate,Non-Intersection,Minor Arterial,Non-Junction,Off Roadway/Other,20,1,0,no,1996.0,Automobiles,Driver (in this crash) Was Registered Owner,1,1.0,Clockpoint 12,Disabling damage,1,1,Rain,Dark - not lighted,other
24192,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,7,24,mon,15.0,3.0,Weekday,Daytime,California,"Arizona, California, Hawaii",Urban,Non-Interstate,Non-Intersection,Minor Arterial,Other,On Roadway,74,1,0,no,2006.0,Utility Vehicles,Driver (in this crash) Was Registered Owner,1,1.0,,Disabling damage,1,1,Clear,Daylight,other
19706,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,4,10,mon,14.0,3.0,Weekday,Daytime,Illinois,"Illinois, Indiana, Michigan, Minnesota, Ohio, Wisconsin",Rural,Non-Interstate,Non-Intersection,Major Collector,Non-Junction,Off Roadway/Other,41,1,0,no,2015.0,Automobiles,Driver (in this crash) Was Registered Owner,1,1.0,,Disabling damage,1,1,Clear,Daylight,drunk_driver_involved
26892,1,Single-Vehicle Crash,Pedestrian Fatality Involved Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,1,11,thu,17.0,30.0,Weekday,Daytime,New Jersey,"Connecticut, New Jersey, New York, Pennsylvania",Urban,Non-Interstate,Intersection,Minor Arterial,Junction,On Roadway,36,1,1,yes,2004.0,Automobiles,Driver (in this crash) Was Registered Owner,0,1.0,Clockpoint 12,Disabling damage,1,1,Rain,Dark - lighted,speeding_driver_involved
34785,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,2,20,mon,11.0,35.0,Weekday,Daytime,North Carolina,"Delaware, District of Columbia, Kentucky, Maryland, North Carolina, Virginia, West Virginia",Rural,Non-Interstate,Intersection,Principal Arterial – Other Freeways and Expressways,Junction,Off Roadway/Other,79,1,0,no,2004.0,Automobiles,Driver (in this crash) Was Registered Owner,1,1.0,Clockpoint 12,Disabling damage,1,1,Clear,Daylight,other
803,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,1,1,sun,2.0,12.0,Weekend,Nighttime,Washington,"Alaska, Idaho, Montana, Oregon, Washington",Urban,Interstate,Non-Intersection,Interstate,Non-Junction,Off Roadway/Other,26,2,0,no,2001.0,Light Conventional Trucks,Driver (in this crash) Not Registered Owner (other private owner listed),1,2.0,Non-Collision,Disabling damage,1,1,Sleet or hail,Dark - not lighted,drunk_driver_involved
11914,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,6,24,fri,20.0,14.0,Weekday,Nighttime,Illinois,"Illinois, Indiana, Michigan, Minnesota, Ohio, Wisconsin",Urban,Non-Interstate,Non-Intersection,Minor Collector,Non-Junction,Off Roadway/Other,45,1,0,no,2001.0,"Motorcycles, Mopeds, All-Terrain Vehicles; All-Terrain Cycles",Driver (in this crash) Was Registered Owner,1,1.0,Clockpoint 12,Disabling damage,1,1,Clear,Dawn,drunk_driver_involved
18672,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,7,11,mon,22.0,50.0,Weekday,Nighttime,Wisconsin,"Illinois, Indiana, Michigan, Minnesota, Ohio, Wisconsin",Rural,Non-Interstate,Non-Intersection,Major Collector,Non-Junction,On Roadway,58,1,0,no,2000.0,Light Conventional Trucks,Driver (in this crash) Was Registered Owner,1,1.0,Non-Collision,Disabling damage,1,1,Rain,Dark - not lighted,drunk_driver_involved
9808,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,6,28,tue,18.0,15.0,Weekday,Nighttime,Alabama,"Alabama, Florida, Georgia, South Carolina, Tennessee",Rural,Non-Interstate,Non-Intersection,Minor Collector,Non-Junction,Off Roadway/Other,40,1,0,no,2000.0,Light Conventional Trucks,Driver (in this crash) Was Registered Owner,1,1.0,Non-Collision,Disabling damage,1,1,Clear,Daylight,other
51962,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,12,23,sat,7.0,15.0,Weekend,Daytime,California,"Arizona, California, Hawaii",Urban,Non-Interstate,Intersection,Minor Arterial,Junction,Off Roadway/Other,21,1,0,no,2013.0,"Motorcycles, Mopeds, All-Terrain Vehicles; All-Terrain Cycles",Driver (in this crash) Was Registered Owner,1,1.0,,Disabling damage,1,1,Clear,Dark - lighted,drunk_driver_involved
18076,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,3,9,wed,17.0,22.0,Weekday,Daytime,North Carolina,"Delaware, District of Columbia, Kentucky, Maryland, North Carolina, Virginia, West Virginia",Urban,Non-Interstate,Non-Intersection,Major Collector,Non-Junction,Off Roadway/Other,18,1,0,no,2008.0,Automobiles,Driver (in this crash) Not Registered Owner (other private owner listed),1,1.0,Clockpoint 12,Disabling damage,1,1,Clear,Daylight,other
49105,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,4,22,fri,14.0,1.0,Weekday,Daytime,California,"Arizona, California, Hawaii",Rural,Interstate,Non-Intersection,Interstate,Non-Junction,Off Roadway/Other,18,1,0,no,2009.0,Automobiles,Driver (in this crash) Not Registered Owner (other private owner listed),1,1.0,,Disabling damage,1,1,Clear,Daylight,other
37345,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,4,27,wed,15.0,31.0,Weekday,Daytime,Idaho,"Alaska, Idaho, Montana, Oregon, Washington",Rural,Interstate,Non-Intersection,Interstate,Non-Junction,Off Roadway/Median,53,1,0,no,1999.0,Automobiles,Driver (in this crash) Not Registered Owner (other private owner listed),1,1.0,Non-Collision,Disabling damage,1,1,Clear,Daylight,other
38984,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,7,28,sat,14.0,19.0,Weekend,Daytime,Virginia,"Delaware, District of Columbia, Kentucky, Maryland, North Carolina, Virginia, West Virginia",Urban,Non-Interstate,Non-Intersection,Principal Arterial – Other,Non-Junction,Off Roadway/Median,85,1,0,no,2009.0,Automobiles,Driver (in this crash) Was Registered Owner,1,1.0,Clockpoint 12,Disabling damage,1,1,,Daylight,other
3785,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,10,1,sat,1.0,41.0,Weekend,Nighttime,South Carolina,"Alabama, Florida, Georgia, South Carolina, Tennessee",Rural,Non-Interstate,Intersection,Minor Arterial,Junction,Off Roadway/Other,74,1,0,no,2004.0,Automobiles,Driver (in this crash) Was Registered Owner,1,1.0,Clockpoint 12,Disabling damage,1,1,Clear,Dark - lighted,drunk_driver_involved
5648,3,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,3,31,thu,3.0,40.0,Weekday,Nighttime,Florida,"Alabama, Florida, Georgia, South Carolina, Tennessee",Urban,Non-Interstate,Non-Intersection,Principal Arterial – Other,Non-Junction,Off Roadway/Other,15,3,0,no,1998.0,Automobiles,Driver (in this crash) Not Registered Owner (other private owner listed),3,3.0,Non-Collision,Disabling damage,1,1,Clear,Dark - not lighted,drunk_driver_involved
55509,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,9,28,thu,15.0,40.0,Weekday,Daytime,Kentucky,"Delaware, District of Columbia, Kentucky, Maryland, North Carolina, Virginia, West Virginia",Rural,Non-Interstate,Non-Intersection,Major Collector,Non-Junction,On Roadway,30,2,0,no,2007.0,"Motorcycles, Mopeds, All-Terrain Vehicles; All-Terrain Cycles",Driver (in this crash) Was Registered Owner,1,2.0,Clockpoint 9,Minor damage,1,1,Clear,Daylight,other
15186,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,1,19,fri,15.0,22.0,Weekday,Daytime,Georgia,"Alabama, Florida, Georgia, South Carolina, Tennessee",Rural,Non-Interstate,Non-Intersection,Major Collector,Non-Junction,Off Roadway/Other,79,1,0,no,1999.0,Utility Vehicles,Driver (in this crash) Was Registered Owner,1,1.0,Clockpoint 12,Disabling damage,1,1,Clear,Daylight,drunk_driver_involved
2282,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,8,24,fri,21.0,5.0,Weekday,Nighttime,Alabama,"Alabama, Florida, Georgia, South Carolina, Tennessee",Rural,Non-Interstate,Non-Intersection,Major Collector,Non-Junction,Off Roadway/Other,45,1,0,no,1998.0,Utility Vehicles,"Not Applicable, Vehicle Not Registered",1,1.0,Non-Collision,Disabling damage,1,1,Clear,Dark - not lighted,speeding_driver_involved
19919,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,8,29,tue,22.0,23.0,Weekday,Nighttime,California,"Arizona, California, Hawaii",Urban,Non-Interstate,Non-Intersection,Principal Arterial – Other Freeways and Expressways,Non-Junction,Off Roadway/Shoulder,23,1,1,no,2016.0,Utility Vehicles,Driver (in this crash) Was Registered Owner,1,1.0,Clockpoint 12,Disabling damage,1,2,Clear,Dark - not lighted,drunk_driver_involved
56533,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,5,3,tue,11.0,40.0,Weekday,Daytime,Alabama,"Alabama, Florida, Georgia, South Carolina, Tennessee",Rural,Non-Interstate,Non-Intersection,Minor Collector,Non-Junction,On Roadway,48,3,0,no,1994.0,Utility Vehicles,"Not Applicable, Vehicle Not Registered",1,3.0,Non-Collision,Disabling damage,1,1,Cloudy,Daylight,speeding_driver_involved
